"id-système (xml:c/@id) ";"cote (xml:unitid) ";"unittitle ";"unitdate ";" date-normalisee ";"extent ";"dimensions ";"première image";"dernière image";"Lien première image";"Lien dernière image"
"c-dpa0f623n--13pfs34slmenq ";"AG//SPH/62 ";"Reportage n° 2083 / Vœux de la Maison du Président. ";"2 janvier 1969 ";" 1969-01-02 ";"21 négatifs ";"6 x 6 cm ";"FRAN_0158_7677_L.jpg";"FRAN_0158_7697_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7677_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7697_L.jpg "
"c-dps12cwvy--7w1u4dg1zg0g ";"AG//SPH/62 ";"Reportage n° 2084 / Déjeuner en l’honneur de la Grande Commission franco-soviétique, en présence de V. A. Kirilline, vice-président du Conseil des ministres de l'Union des républiques socialistes soviétiques [URSS]. ";"7 janvier 1969 ";" 1969-01-07 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_7698_L.jpg";"FRAN_0158_7702_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7698_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7702_L.jpg "
"c-dqayv86xk--qrel0uc1w1i6 ";"AG//SPH/62 ";"Reportage n° 2085 / Voyage en France d’Émile Derlin Zinsou, président du Dahomey. ";"10 janvier 1969 ";" 1969-01-10 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_7703_L.jpg";"FRAN_0158_7705_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7703_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7705_L.jpg "
"c-dqpc6qo4f--1naya6zjl685e ";"AG//SPH/62 ";"Reportage n° 2086 / Chasse en forêt de Chambord. ";"11 janvier 1969 ";" 1969-01-11 ";"15 négatifs ";"6 x 6 cm ";"FRAN_0158_7706_L.jpg";"FRAN_0158_7721_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7706_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7721_L.jpg "
"c-dr89rqu10-dzp9uha3j963 ";"AG//SPH/62 ";"Reportage n° 2087 / Déjeuner en l'honneur de Moka Špiljak, président du Conseil exécutif fédéral de Yougoslavie. ";"16 janvier 1969 ";" 1969-01-16 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_7722_L.jpg";"FRAN_0158_7728_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7722_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7728_L.jpg "
"c-dro8j09ow-1u29tphb38ank ";"AG//SPH/62 ";"Reportage n° 2088 / Voyage en France de Julius Nyeréré, président de Tanzanie. ";"16 janvier 1969 ";" 1969-01-16 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_7729_L.jpg";"FRAN_0158_7731_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7729_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7731_L.jpg "
"c-ds3e70ga9-1lvvm2kxmcmtp ";"AG//SPH/62 ";"Reportage n° 2089 / Voyage en France d’Uhro Kekkonen, président de Finlande. ";"17 janvier 1969 ";" 1969-01-17 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_7732_L.jpg";"FRAN_0158_7733_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7732_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7733_L.jpg "
"c-dspy9z8nx-d6jx2pi76nse ";"AG//SPH/62 ";"Reportage n° 2090 / Voyage en France de Manea Mănescu, vice-président du Conseil de Roumanie. ";"18 janvier 1969 ";" 1969-01-18 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_7734_L.jpg";"FRAN_0158_7735_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7734_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7735_L.jpg "
"c-dt559e4js--8ttj0qnnq44t ";"AG//SPH/62 ";"Reportage n° 2091 / Voyage en France de Kewal Seewoosagur Ramgoolaam, Premier ministre de Maurice. ";"21 janvier 1969 ";" 1969-01-21 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_7736_L.jpg";"FRAN_0158_7740_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7736_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7740_L.jpg "
"c-dtli4cd75--jcvq4b2q908e ";"AG//SPH/62 ";"Reportage n° 2092 / Voyage en France de Jean-Guy Cardinal, vice-président du Conseil des ministres du Québec. ";"22-24 janvier 1969 ";" 0022-01-01/1969-01-24 ";"15 négatifs ";"6 x 6 cm ";"FRAN_0158_7741_L.jpg";"FRAN_0158_7755_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7741_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7755_L.jpg "
"c-du1520xds-1oh2egv9olztq ";"AG//SPH/62 ";"Reportage n° 2093 / Voyage en France de Keith Holyoake, Premier ministre de Nouvelle-Zélande. ";"24 janvier 1969 ";" 1969-01-24 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_7763_L.jpg";"FRAN_0158_7765_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7763_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7765_L.jpg "
"c-dugbdnfdq--qhxkn8x4mfed ";"AG//SPH/62 ";"Reportage n° 2094 / Remise des lettres de créance par Alan Philip Renouf, ambassadeur d’Australie en France, par Francesco Malfatti di Montetretto, ambassadeur d’Italie en France, et par Abdulhamid Al-Bakkoush, ambassadeur de Libye en France. ";"4 février 1969 ";" 1969-02-04 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_7756_L.jpg";"FRAN_0158_7762_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7756_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7762_L.jpg "
"c-duxanzd0w-ff4g9v51dz2u ";"AG//SPH/62 ";"Reportage n° 2095 / Voyage en France de Philibert Tsiranana, président de la République malgache. ";"5 février 1969 ";" 1969-02-05 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_7766_L.jpg";"FRAN_0158_7770_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7766_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7770_L.jpg "
"c-dvdn1gde6-1aheb4l4kdz0k ";"AG//SPH/62 ";"Reportage n° 2096 / Audience accordée à Franck Borman, astronaute américain. ";"6 février 1969 ";" 1969-02-06 ";"9 négatifs ";"6 x 6 cm et 24 x 36 cm ";"FRAN_0158_7771_L.jpg";"FRAN_0158_7779_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7771_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7779_L.jpg "
"c-dvsb4exmw--lxqdx3unm2sw ";"AG//SPH/62 ";"Reportage n° 2097 / Voyage en France du général Jean-Bedel Bokassa, président de la République centrafricaine. ";"11 février 1969 ";" 1969-02-11 ";"28 négatifs ";"6 x 6 cm ";"FRAN_0158_7780_L.jpg";"FRAN_0158_7807_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7780_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7807_L.jpg "
"c-dwcynevwz--1m9o53wfs7hdg ";"AG//SPH/62 ";"Reportage n° 2098 / Audience accordée à Ali Aref Bourhan, président du Gouvernement du Territoire français des Afars et des Issas (ancienne Côte française des Somalis). ";"18 février 1969 ";" 1969-02-18 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_7808_L.jpg";"FRAN_0158_7810_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7808_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7810_L.jpg "
"c-dwtnnh7np-7g6rq30tdfm2 ";"AG//SPH/62 ";"Reportage n° 2099 / Voyage en France de Félix Houphouët-Boigny, président de Côte-d'Ivoire. ";"20 février 1969 ";" 1969-02-20 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_7811_L.jpg";"FRAN_0158_7813_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7811_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7813_L.jpg "
"c-dx97zb43d--2enu3h8v6vf4 ";"AG//SPH/62 ";"Reportage n° 2100 / Remise des lettres de créance par Shri Dwarka Nat Chatterjee, ambassadeur de l'Inde en France. ";"25 février 1969 ";" 1969-02-25 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_7814_L.jpg";"FRAN_0158_7818_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7814_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7818_L.jpg "
"c-dxpw4bu9f-1c9dhko8nx43t ";"AG//SPH/62 ";"Reportage n° 2100bis / Remise des lettres de créance par Luis Moreno-Salcedo, ambassadeur des Philippines en France. ";"25 février 1969 ";" 1969-02-25 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_7825_L.jpg";"FRAN_0158_7828_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7825_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7828_L.jpg "
"c-dy88ozhum--ybj59u538z27 ";"AG//SPH/62 ";"Reportage n° 2100ter / Remise des lettres de créance par Mohamed Sadiq Al Mashat, ambassadeur d’Irak en France. ";"25 février 1969 ";" 1969-02-25 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_7819_L.jpg";"FRAN_0158_7824_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7819_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7824_L.jpg "
"c-dynu7acj0-135s1z0q080ou ";"AG//SPH/62-AG//SPH/63 ";"Reportage n° 2101 / Voyage en France de Richard Nixon, président des États-Unis. ";"28 février-1er mars 1969 ";" 1969-02-28/1969-03-01 ";"66 négatifs ";"6 x 6 cm et 24 x 36 cm ";"FRAN_0158_7829_L.jpg";"FRAN_0158_7867_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7829_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7867_L.jpg "
"c-dz9olbq2u-kc80j40sinh9 ";"AG//SPH/63 ";"Reportage n° 2102 / Allocution radiodiffusée et télévisée du général de Gaulle, prononcée à l’Élysée, pour souligner l’importance des réformes des régions et du Sénat proposées aux Français par le référendum du 27 avril 1969. ";"11 mars 1969 ";" 1969-03-11 ";"6 positifs et négatifs ";"6 x 6 cm et 9 x 12 cm ";"FRAN_0158_7868_L.jpg";"FRAN_0158_7873_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7868_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7873_L.jpg "
"c-dzpxa6r1m-bg9jn2ldn3gy ";"AG//SPH/63 ";"Reportage n° 2103 / Déjeuner en l’honneur de Georg Kurt Kiesinger, chancelier de la République fédérale d’Allemagne [RFA]. ";"13 mars 1969 ";" 1969-03-13 ";"30 négatifs ";"6 x 6 cm ";"FRAN_0158_7874_L.jpg";"FRAN_0158_7903_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7874_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7903_L.jpg "
"c-e05s8ulb3--10nxu4o9vhoyi ";"AG//SPH/63 ";"Reportage n° 2104 / Voyage en France d’Yoro Diaride, président du Mali. ";"18 mars 1969 ";" 1969-03-18 ";"8 négatifs ";"6 x 6 cm ";"FRAN_0158_7921_L.jpg";"FRAN_0158_7928_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7921_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7928_L.jpg "
"c-e0lp5lnfd--1du98p4x3r0xd ";"AG//SPH/63 ";"Reportage n° 2105 / Remise de la grand-croix de la Légion d'honneur à Maurice Aydalot, premier président de la Cour de cassation. ";"19 mars 1969 ";" 1969-03-19 ";"9 négatifs ";"6 x 6 cm ";"FRAN_0158_7929_L.jpg";"FRAN_0158_7937_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7929_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7937_L.jpg "
"c-e0zt8r727--14khm70opw0bk ";"AG//SPH/63 ";"Reportage n° 2106 / Voyage en France de Félix Houphouët-Boigny, président de Côte-d’Ivoire. ";"21 mars 1969 ";" 1969-03-21 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_7938_L.jpg";"FRAN_0158_7941_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7938_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7941_L.jpg "
"c-e1fyn1ity-1hz2y2358o0kq ";"AG//SPH/63 ";"Reportage n° 2107 / Voyage en France du lieutenant-général Joseph-Désiré Mobutu, président du Congo. ";"27 mars 1969 ";" 1969-03-27 ";"21 négatifs ";"6 x 6 cm ";"FRAN_0158_7942_L.jpg";"FRAN_0158_7962_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7942_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7962_L.jpg "
"c-e1wdam9ry-xwqmiawfgwdb ";"AG//SPH/63 ";"Reportage n° 2108 / Voyage en France de Hussein, roi de Jordanie. ";"2 avril 1969 ";" 1969-04-02 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_7963_L.jpg";"FRAN_0158_7965_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7963_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7965_L.jpg "
"c-e2b9wt1qr-g1tntxfm83qn ";"AG//SPH/63 ";"Reportage n° 2109 / Entretien radiodiffusé et télévisé avec Michel Droit, journaliste et rédacteur en chef de l’actualité télévisée, au cours de laquelle le général de Gaulle explique le sens et la portée du référendum et précise que, des résultats du 27 avril 1969, dépendra soit la continuation de son mandat, soit son départ immédiat. ";"10 avril 1969 ";" 1969-04-10 ";"8 négatifs ";"6 x 6 cm ";"FRAN_0158_7966_L.jpg";"FRAN_0158_7973_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7966_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7973_L.jpg "
"c-e2qncubc3--owbx113oy2m1 ";"AG//SPH/63 ";"Reportage n° 2110 / Remise des lettres de créance par Raden Henry Askari, ambassadeur d’Indonésie en France, par Podys Modinos, ambassadeur de Chypre en France, par Charles T.O. King, ambassadeur du Libéria en France, et par Nhomeni Douglas Ntiwane, ambassadeur du Swaziland en France. ";"17 avril 1969 ";" 1969-04-17 ";"27 négatifs ";"6 x 6 cm ";"FRAN_0158_7974_L.jpg";"FRAN_0158_7990_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7974_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7990_L.jpg "
"c-e37ew0lc9-rtw957b6ypm0 ";"AG//SPH/63 ";"Reportage n° 2111 / Voyage en France de Félix Houphouët-Boigny, président de Côte-d'Ivoire. ";"17 avril 1969 ";" 1969-04-17 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_7991_L.jpg";"FRAN_0158_7993_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7991_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7993_L.jpg "
"c-e3o6il9b9--fhja00yhzpvt ";"AG//SPH/63 ";"Reportage n° 2112 / Remise du prix Liotard, grand prix de l’exploration, à Jean-François Le Mouël, pour une mission de deux années sur la côte ouest du Groenland (île aux Mouettes), axée sur l’écologie humaine et l’étude globale d’un territoire de chasse. ";"17 avril 1969 ";" 1969-04-17 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_7994_L.jpg";"FRAN_0158_7997_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7994_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7997_L.jpg "
"c-e427ts7bt-15zq913hbsgjp ";"AG//SPH/63 ";"Reportage n° 2113 / Voyage en France du prince héritier Jaber Al-Ahmed Al-Sabah, Premier ministre du Koweit. ";"18 avril 1969 ";" 1969-04-18 ";"8 négatifs ";"6 x 6 cm ";"FRAN_0158_7998_L.jpg";"FRAN_0158_8005_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_7998_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8005_L.jpg "
"c-e4i815485--jjvc8kc9reb2 ";"AG//SPH/63 ";"Reportage n° 2114 / Arrivée à l'Élysée d’Alain Poher, président du Sénat et, conformément à la Constitution, président de la République par intérim. ";"28 avril 1969 ";" 1969-04-28 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_8006_L.jpg";"FRAN_0158_8008_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8006_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8008_L.jpg "
"c-e4xqhya22--1dd1iau9sfvkj ";"AG//SPH/63 ";"Reportage n° 2115 / Offrande du muguet traditionnel à Alain Poher, président de la République par intérim, par une délégation de Forts des Halles. ";"1er mai 1969 ";" 1969-05-01 ";"9 négatifs ";"6 x 6 cm ";"FRAN_0158_8009_L.jpg";"FRAN_0158_8017_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8009_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8017_L.jpg "
"c-e5eysvdkv-vne3i56z8ngw ";"AG//SPH/63 ";"Reportage n° 2116 / Portrait d’Alain Poher, président de la République par intérim, à son bureau. ";"7 mai 1969 ";" 1969-05-07 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_8018_L.jpg";"FRAN_0158_8024_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8018_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8024_L.jpg "
"c-e5uz7moyq-1vwxx2wmn0tsd ";"AG//SPH/63-AG//SPH/64 ";"Reportage n° 2117 / Communiqué télévisé du général de Gaulle, où il annonce qu’il cesse d’exercer ses fonctions de président de la République à partir de midi. ";"28 avril 1969 ";" 1969-04-28 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_8025_L.jpg";"FRAN_0158_8028_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8025_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8028_L.jpg "
"c-e69qe90ym--nsfzap0ejh71 ";"AG//SPH/64 ";"Reportage n° 2118 / Réception à l'Élysée des ministres de l’Éducation nationale, accueillis par Alain Poher, président de la République par intérim. ";"20 mai 1969 ";" 1969-05-20 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_8029_L.jpg";"FRAN_0158_8033_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8029_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8033_L.jpg "
"c-e6p4l63cu-yxgm33jhrj3u ";"AG//SPH/64 ";"Reportage n° 2119 / Réception d'une délégation de mères de famille nombreuse, accueillies par Alain Poher, président de la République par intérim. ";"31 mai 1969 ";" 1969-05-31 ";"10 négatifs ";"24 x 36 cm ";"FRAN_0158_8034_L.jpg";"FRAN_0158_8045_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8034_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8045_L.jpg "
"c-e72o68u1l--1mc2mz0ivx6yd ";"AG//SPH/64 ";"Reportage n° 2120 / Réception à l’Élysée de Norbert Brassinne (1907-1988), dit le « dernier grognard de Napoléon », en tenue de grognard, accueilli par Alain Poher, président de la République par intérim. ";"11 juin 1969 ";" 1969-06-11 ";"9 négatifs ";"6 x 6 cm ";"FRAN_0158_8046_L.jpg";"FRAN_0158_8054_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8046_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8054_L.jpg "
"c-e7jv1ddej--1qwcq5hws5hld ";"AG//SPH/64 ";"Reportage n° 2121 / Déjeuner dans les appartements privés d’Alain Poher, président de la République par intérim. ";"17 juin 1969 ";" 1969-06-17 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_8055_L.jpg";"FRAN_0158_8057_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8055_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_8057_L.jpg "
;;;;;;;;;;
"AG/5(1)/1052-AG/5(1)/1057, AG/5(1)/1063, AG//SPH/17-AG//SPH/64";;;;;;;;;;
;;;;;;;;;;
"Reportages photographiques de la présidence de Charles de Gaulle (1959-1969) : inventaire détaillé des articles AG/5(1)/1052-AG/5(1)/1057 et AG//SPH/17-AG//SPH/64.";;;;;;;;;;
;;;;;;;;;;
"1958-1969";;;;;;;;;;
;;;;;;;;;;
"principalement 6 x 6 cm 8057 photographies (négatifs essentiellement)";;;;;;;;;;
;;;;;;;;;;
"Français";;;;;;;;;;
;;;;;;;;;;
"Archives nationales de France";;;;;;;;;;
;;;;;;;;;;
"Pierrefitte-sur-Seine";;;;;;;;;;
