"id";"unitid";"unittitle";"unitdate";"date-normalisee";"contenu";"Typologie";"Date début discours";"Date fin discours";"Dossier (récolement DAP)";"URL texte OCR"
"c-1vao3tfawbq-3dg591vjguy";"680AP/202";1992;;;"Amsterdam (Pays-Bas), « Les perspectives de la social-démocratie européenne ».";"discours dactylographiés en anglais et en français";11/12/1992;11/12/1992;"680AP_202_44_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_202_44_01\ocr_discours.txt"
"c-1vao3tfawbq-3dg591vjguy";"680AP/202";1992;;;"Paris, réunion des candidats socialistes aux élections législatives.";"discours dactylographié";12/12/1992;12/12/1992;"680AP_202_45_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_202_45_01\ocr_discours.txt"
"c-7iryxkujq-123php9vrwbub";"680AP/203-680AP/205";1993;;;;;;;;
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Paris, intervention club de l'Expansion.";"discours dactylographié";05/01/1993;05/01/1993;"680AP_203_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_01_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Paris, rassemblement des secrétaires de section du PS.";"discours dactylographié";10/01/1993;10/01/1993;"680AP_203_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_02_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Gouvieux (Oise), colloque « Communes riches, communes pauvres, quelle solidarité ? ».";"discours dactylographié";16/01/1993;16/01/1993;"680AP_203_03_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_03_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Sl, colloque social-démocrate.";"discours dactylographié";16/01/1993;16/01/1993;"680AP_203_04_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_04_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Paris, cocktail de l'Association des démocrates américains expatriés.";"discours dactylographié";20/01/1993;20/01/1993;"680AP_203_05_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_05_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Paris, 2e rencontres de la Démocratie locale.";"discours dactylographié";04/02/1993;04/02/1993;"680AP_203_06_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_06_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Montlouis-sur-Loire (Indre et Loire), discours dit du « Big bang ».";"discours dactylographié";17/02/1993;17/02/1993;"680AP_203_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_07_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Paris, intervention émission 7/7, TF1.";"retranscription de l'interview télévisée";21/02/1993;21/02/1993;"680AP_203_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_08_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Sl, forum de l'Expansion.";"discours dactylographié";04/03/1993;04/03/1993;"680AP_203_09_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_09_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Saint-Brieuc (Côtes d'Armor), intervention.";"discours dactylographié";04/03/1993;04/03/1993;"680AP_203_10_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_10_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Saint-Etienne (Loire), intervention.";"discours dactylographié";09/03/1993;09/03/1993;"680AP_203_11_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_11_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Nancy (Meurthe-et-Moselle), intervention.";"discours dactylographié";10/03/1993;10/03/1993;"680AP_203_12_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_12_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Lille (Nord), intervention au meeting fédéral du Nord.";"discours dactylographié";12/03/1993;12/03/1993;"680AP_203_13_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_13_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Toulouse (Haute-Garonne), réunion publique.";"discours dactylographié";17/03/1993;17/03/1993;"680AP_203_14_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_14_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Conflans-Sainte-Honorine (Yvelines), réunion publique.";"discours dactylographié";18/03/1993;18/03/1993;"680AP_203_15_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_15_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Sl, intervention devant les télévisions sur le thème de la défaite du PS au premier tour des élections législatives.";"discours dactylographié";21/03/1993;21/03/1993;"680AP_203_16_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_16_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Paris, intervention à RTL.";"retranscription de l'interview";23/03/1993;23/03/1993;"680AP_203_17_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_17_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Conflans-Sainte-Honorine (Yvelines), intervention dans le cadre de la campagne électorale pour le second tour des élections législatives.";"discours dactylographié";24/03/1993;24/03/1993;"680AP_203_18_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_18_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Conflans-Sainte-Honorine (Yvelines), réunion publique.";"discours dactylographié";25/03/1993;25/03/1993;"680AP_203_19_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_19_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Paris, comité directeur de la Maison de la chimie.";"discours dactylographié";03/04/1993;03/04/1993;"680AP_203_20_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_20_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Sl, déclaration au personnel.";"discours dactylographié";07/04/1993;07/04/1993;"680AP_203_21_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_21_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Sl, réunion de préparation aux États généraux du PS.";"discours dactylographié";17/04/1993;17/04/1993;"680AP_203_22_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_22_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Sl, comité directeur.";"discours dactylographié";24/04/1993;24/04/1993;"680AP_203_23_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_23_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Paris, intervention émission Heure de vérité, Antenne 2.";"retranscription de l'interview télévisée";25/04/1993;25/04/1993;"680AP_203_24_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_24_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Rome (Italie), colloque de la revue Micro-méga.";"discours dactylographié";29/04/1993;29/04/1993;"680AP_203_25_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_25_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Aix-en-Provence (Bouches-du-Rhône), intervention.";"discours dactylographié";11/05/1993;11/05/1993;"680AP_203_26_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_26_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Carcassone (Aude), intervention (1re partie).";"discours dactylographié";27/05/1993;27/05/1993;"680AP_203_27_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_27_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Carcassone (Aude), intervention (2e partie).";"discours dactylographié";27/05/1993;27/05/1993;"680AP_203_27_02";
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Sl, conférence au Grand-Orient « Transformer la société française ».";"discours dactylographié";03/06/1993;03/06/1993;"680AP_203_28_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_28_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Orthez (Pyrénées-Atlantique), intervention.";"discours dactylographié";11/06/1993;11/06/1993;"680AP_203_29_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_29_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Conflans-Sainte-Honorine (Yvelines), pardon national de la Battelerie.";"discours dactylographié";26/06/1993;26/06/1993;"680AP_203_30_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_30_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Paris, intervention émission 7/7, TF1.";"retranscription de l'interview télévisée";04/07/1993;04/07/1993;"680AP_203_31_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_31_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Lyon (Rhône), États généraux du PS (ouverture).";"discours dactylographié";02/07/1993;02/07/1993;"680AP_203_32_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_32_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Lyon (Rhône), États généraux du PS (clôture).";"discours dactylographié";04/07/1993;04/07/1993;"680AP_203_33_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_33_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Sl, comité directeur.";"discours dactylographié";07/07/1993;07/07/1993;"680AP_203_34_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_34_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Avignon (Vaucluse), 23e rencontres des socialistes.";"discours dactylographié, documentation";22/07/1993;24/07/1993;"680AP_203_35_01";
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Montréal (Canada), 25e anniversaire du Parti québécois.";"discours dactylographié";21/08/1993;21/08/1993;"680AP_203_36_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_36_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"La Rochelle (Charente-Maritime), université d'été du PS.";"Discours dactylographié";05/09/1993;05/09/1993;"680AP_203_37_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_37_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Saint-Nazaire (Loire-Atlantique), intervention.";"discours dactylographié";09/09/1993;09/09/1993;"680AP_203_38_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_38_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Mugron (Landes), intervention.";"discours dactylographié";10/09/1993;10/09/1993;"680AP_203_39_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_39_01\ocr_discours.txt"
"c-1vapvgk8xtr--1keeuks0vrfte";"680AP/203";"Janvier-septembre";1993;"1993-01-01/1993-12-31";"Créteil (Val-de-Marne), journée parlementaire des socialistes.";"discours dactylographié";23/09/1993;23/09/1993;"680AP_203_40_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_203_40_01\ocr_discours.txt"
"c-1vapw7acoyb--1y8v8ci56huv";"680AP/204";"Octobre";1993;"1993-01-01/1993-12-31";"Chartres (Eure-et-Loir), banquet Marceau.";"discours dactylographié";01/10/1993;01/10/1993;"680AP_204_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_204_01_01\ocr_discours.txt"
"c-1vapw7acoyb--1y8v8ci56huv";"680AP/204";"Octobre";1993;"1993-01-01/1993-12-31";"Orléans (Loiret), convention nationale du secteur Entreprises et emploi.";"discours dactylographié";02/10/1993;02/10/1993;"680AP_204_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_204_02_01\ocr_discours.txt"
"c-1vapw7acoyb--1y8v8ci56huv";"680AP/204";"Octobre";1993;"1993-01-01/1993-12-31";"Conflans-Sainte-Honorine (Yvelines), accueil des nouveaux arrivants au collège des Hautes-Rayes.";"discours dactylographié";04/10/1993;04/10/1993;"680AP_204_03_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_204_03_01\ocr_discours.txt"
"c-1vapw7acoyb--1y8v8ci56huv";"680AP/204";"Octobre";1993;"1993-01-01/1993-12-31";"Le Bourget (Seine-Saint-Denis), ouverture du congrès national du PS.";"discours dactylographié ; correspondance ; documentation";22/10/1993;22/10/1993;"680AP_204_04_02";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_204_04_02\ocr_discours.txt"
"c-1vapw7acoyb--1y8v8ci56huv";"680AP/204";"Octobre";1993;"1993-01-01/1993-12-31";"Le Bourget (Seine-Saint-Denis), clôture du congrès national du PS.";"discours dactylographié ; correspondance ; documentation";24/10/1993;24/10/1993;"680AP_204_05_01";
"c-1vapx09fez0--coajyqn3v765";"680AP/205";"Novembre-décembre";1993;"1993-01-01/1993-12-31";"Sl, Conseil national du PS.";"discours dactylographié";04/11/1993;04/11/1993;"680AP_205_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_205_01_01\ocr_discours.txt"
"c-1vapx09fez0--coajyqn3v765";"680AP/205";"Novembre-décembre";1993;"1993-01-01/1993-12-31";"Sl, réunion du personnel.";"discours dactylographié";08/11/1993;08/11/1993;"680AP_205_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_205_02_01\ocr_discours.txt"
"c-1vapx09fez0--coajyqn3v765";"680AP/205";"Novembre-décembre";1993;"1993-01-01/1993-12-31";"Sl, message à la convention de l'Union des étudiants juifs de France.";"discours dactylographié";11/11/1993;11/11/1993;"680AP_205_03_01";
"c-1vapx09fez0--coajyqn3v765";"680AP/205";"Novembre-décembre";1993;"1993-01-01/1993-12-31";"Nice (Alpes-Maritimes), message au congrès constituant du Mouvement des jeunes socialistes.";"discours dactylographié";11/11/1993;11/11/1993;"680AP_205_04_01";
"c-1vapx09fez0--coajyqn3v765";"680AP/205";"Novembre-décembre";1993;"1993-01-01/1993-12-31";"Sl, congrès du SPD.";"discours dactylographié";18/11/1993;18/11/1993;"680AP_205_05_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_205_05_01\ocr_discours.txt"
"c-1vapx09fez0--coajyqn3v765";"680AP/205";"Novembre-décembre";1993;"1993-01-01/1993-12-31";"Marseille (Bouches-du-Rhône), discours devant les élus municipaux.";"discours dactylographié";23/11/1993;23/11/1993;"680AP_205_06_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_205_06_01\ocr_discours.txt"
"c-1vapx09fez0--coajyqn3v765";"680AP/205";"Novembre-décembre";1993;"1993-01-01/1993-12-31";"Marseille (Bouches-du-Rhône), discours sur l'emploi.";"discours dactylographié";23/11/1993;23/11/1993;"680AP_205_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_205_07_01\ocr_discours.txt"
"c-1vapx09fez0--coajyqn3v765";"680AP/205";"Novembre-décembre";1993;"1993-01-01/1993-12-31";"Paris, rencontre nationale des conseillers régionaux socialistes.";"discours dactylographié";01/12/1993;01/12/1993;"680AP_205_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_205_08_01\ocr_discours.txt"
"c-1vapx09fez0--coajyqn3v765";"680AP/205";"Novembre-décembre";1993;"1993-01-01/1993-12-31";"Paris, Maison des polytechniciens, réunion des premiers secrétaires fédéraux.";"discours dactylographié";18/12/1993;18/12/1993;"680AP_205_09_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_205_09_01\ocr_discours.txt"
"c-7iqkbcm9z-8871mwk0zmp2";"680AP/206-680AP/207";1994;;;;;;;;
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Sl, lancement de la campagne européenne devant le Labour party.";"discours dactylographié";01/01/1994;31/01/1994;"680AP_206_28_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_28_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Sl, voeux à la presse.";"discours dactylographié";05/01/1994;05/01/1994;"680AP_206_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_01_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Sl, assises de la transformation sociale.";"discours dactylographié";06/01/1994;06/01/1994;"680AP_206_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_02_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Sl, colloque « Éducation et devenir ».";"discours dactylographié";08/01/1994;08/01/1994;"680AP_206_03_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_03_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Paris, intervention émission  L'heure de vérité, France 2.";"retranscription de l'interview télévisée";16/01/1994;16/01/1994;"680AP_206_04_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_04_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Paris, meeting de soutien à Daniel Vaillant.";"discours dactylographié";26/01/1994;26/01/1994;"680AP_206_05_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_05_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Alfortville (Val-de-Marne), conférence nationale de la FNESR.";"discours dactylographié";02/02/1994;02/02/1994;"680AP_206_06_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_06_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Château Arnoux (Alpes-de-Haute-Provence), meeting de soutien à François Massot.";"discours dactylographié";03/02/1994;03/02/1994;"680AP_206_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_07_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Yamoussoukro (Côte d'Ivoire), déplacement pour les obsèques du président Felix Houphouet-Boigny.";"correspondance ; documentation";07/02/1994;07/02/1994;"#N/D";
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Cahors (Lot), réunion publique, campagne élections cantonales.";"discours dactylographié";23/02/1994;23/02/1994;"680AP_206_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_08_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Fontenay-le-Comte (Vendée), réunion publique.";"discours dactylographié";25/02/1994;25/02/1994;"680AP_206_09_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_09_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Sl, convention nationale sur l'Emploi.";"discours dactylographié";27/02/1994;27/02/1994;"680AP_206_10_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_10_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Longwy (Meurthe-et-Moselle), réunion publique.";"discours dactylographié";03/03/1994;03/03/1994;"680AP_206_11_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_11_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Carros (Alpes-Maritimes), réunion publique.";"discours dactylographié";04/03/1994;04/03/1994;"680AP_206_12_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_12_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Sl (Drôme), réunion publique.";"discours dactylographié";08/03/1994;08/03/1994;"680AP_206_13_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_13_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Sl (Vienne), réunion publique.";"discours dactylographié";10/03/1994;10/03/1994;"680AP_206_14_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_14_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Toulon (Var), réunion publique.";"discours dactylographié";11/03/1994;11/03/1994;"680AP_206_15_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_15_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Paris, intervention émission 7/7, TF1.";"retranscription de l'intervention télévisée";13/03/1994;13/03/1994;"680AP_206_16_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_16_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Limoges (Haute-Vienne), campagne des élections cantonales.";"discours dactylographié";15/03/1994;15/03/1994;"680AP_206_17_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_17_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Grenoble (Isère), campagne des élections cantonales.";"discours dactylographié";17/03/1994;17/03/1994;"680AP_206_18_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_18_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Gênes (Italie), discours de clôture de la campagne du PDS.";"discours dactylographié";19/03/1994;19/03/1994;"680AP_206_19_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_19_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Sl (Dordogne), campagne des élections cantonales.";"discours dactylographié";23/03/1994;23/03/1994;"680AP_206_20_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_20_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Montbélliard (Doubs), campagne des élections cantonales.";"discours dactylographié";24/03/1994;24/03/1994;"680AP_206_21_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_21_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Sl, prestation de serment de Charles Konan Banny, gouverneur de la banque centrale des états d'Afrique de l'ouest.";"discours dactylographié";29/03/1994;29/03/1994;"680AP_206_22_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_22_01\ocr_discours.txt"
"c-1vaspeuistg--180n5d4jgrd78";"680AP/206";"Janvier-juin";1994;"1994-01-01/1994-12-31";"Sl, conseil national du PS.";"discours dactylographié";30/03/1994;30/03/1994;"680AP_206_23_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_206_23_01\ocr_discours.txt"
